JAMB_Score,Study_Hours,Attendance_Rate,Teacher_Quality,Distance_To_School,Student_ID,Age,Gender,Assignments_Completed
114,29,79,3,15.2,3409,21,2,2
100,22,71,3,13.3,3410,21,2,1
252,35,84,3,6.4,3411,17,2,5
194,25,88,2,20,3412,20,2,4
179,10,80,1,2.7,3413,16,1,2
120,15,79,2,9,3414,19,2,1
126,24,67,3,9.7,3415,22,1,2
157,7,94,1,18.5,3416,18,2,2
145,23,87,1,16.9,3417,20,1,1
171,40,92,3,12.1,3418,22,1,4
206,32,99,3,5.5,3419,15,1,2
220,36,79,2,20,3420,22,1,3
220,25,84,2,5.5,3421,22,1,4
119,24,63,1,12.4,3422,20,1,3
145,11,100,4,11.4,3423,16,2,1
192,28,84,1,8.5,3424,22,2,3
114,21,90,3,9.3,3425,18,2,1
109,17,68,2,14.3,3426,15,2,1
179,32,94,4,6.7,3427,19,1,2
136,12,100,2,20,3428,19,1,1
222,22,87,3,11.8,3429,17,1,1
192,22,76,1,9,3430,17,1,2
277,19,89,1,10.6,3431,21,2,1
230,26,67,3,18.7,3432,18,1,2
196,6,85,1,5.9,3433,15,1,1
190,30,93,2,16.2,3434,17,2,3
225,24,87,4,9.8,3435,16,2,1
148,13,80,3,9.5,3436,20,2,1
191,13,90,2,9.7,3437,22,1,1
192,19,91,1,3.8,3438,20,2,1
106,20,64,3,11,3439,22,2,1
126,21,82,3,8.3,3440,20,2,2
165,12,100,2,10.4,3441,21,1,1
126,8,69,1,7.4,3442,17,2,1
173,25,83,2,2.9,3443,18,2,2
124,9,100,3,9.8,3444,22,1,1
202,22,97,4,5.7,3445,16,1,2
157,19,78,1,2.7,3446,19,1,2
165,22,86,1,3.1,3447,16,1,3
217,31,87,5,11.5,3448,20,2,2
175,8,77,2,4.7,3449,18,1,1
119,0,80,2,9.3,3450,19,2,1
183,15,82,2,4.2,3451,15,1,2
180,36,86,3,7,3452,18,1,3
193,39,78,4,8.4,3453,17,2,4
202,38,74,3,7.5,3454,18,1,4
174,18,84,4,8.7,3455,18,2,1
243,9,100,3,7.7,3456,18,1,1
212,1,87,2,10.4,3457,19,2,1
209,17,83,3,10.9,3458,18,2,3
127,14,88,3,1.5,3459,15,2,1
239,37,87,3,6.8,3460,18,1,4
216,31,100,2,12.5,3461,17,1,1
214,25,87,3,11,3462,21,2,2
233,16,95,3,3.9,3463,20,2,2
178,11,77,2,13.7,3464,16,2,1
167,21,89,2,17.6,3465,19,1,2
198,28,88,2,16.9,3466,17,2,2
210,26,86,2,18.4,3467,15,2,1
140,7,77,1,17,3468,22,2,1
186,26,79,4,15.9,3469,18,2,2
138,20,85,3,3.3,3470,19,1,2
106,4,86,2,11,3471,20,2,1
132,9,80,2,12.3,3472,19,2,1
214,29,90,1,16.9,3473,19,1,1
206,20,86,2,10.4,3474,20,1,2
219,38,88,3,18.4,3475,22,2,3
135,21,80,3,12.3,3476,20,2,1
212,18,87,3,0,3477,17,2,1
155,18,100,3,6.8,3478,20,2,2
229,25,91,4,10.5,3479,21,2,2
224,17,94,2,5.9,3480,21,2,1
182,12,89,4,12.6,3481,16,2,2
150,24,80,2,14.3,3482,16,2,1
242,33,100,2,0.5,3483,20,1,3
152,23,80,1,16.1,3484,15,1,1
167,33,94,1,11.9,3485,20,1,4
152,13,80,3,8.7,3486,17,1,1
215,38,78,2,14.3,3487,17,2,3
121,7,84,1,7.2,3488,17,1,1
235,15,78,4,10.9,3489,20,1,1
146,1,88,3,6.9,3490,22,1,1
225,20,76,4,6.4,3491,18,1,3
179,15,82,3,11.2,3492,17,1,1
172,24,71,2,1.3,3493,17,2,4
148,20,100,2,13.7,3494,19,2,1
247,15,73,3,2.3,3495,20,1,1
158,15,83,2,4.2,3496,20,2,3
157,15,94,1,1.1,3497,21,1,1
150,1,93,2,9.4,3498,19,2,1
140,8,90,4,14.4,3499,21,1,1
181,13,82,2,0,3500,19,2,3
111,27,93,3,12.4,3501,17,2,2
113,16,89,2,14.8,3502,17,2,1
198,28,88,3,10.7,3503,20,1,3
131,2,84,3,15.5,3504,19,2,2
180,31,82,3,7.2,3505,22,2,2
108,26,72,2,13.8,3506,15,1,3
199,4,98,4,11.2,3507,15,2,1
208,16,99,3,4.7,3508,16,1,2
228,29,79,4,6.2,3509,18,2,4
177,26,83,1,9.9,3510,18,1,3
105,8,79,2,9.9,3511,16,2,1
128,13,81,2,10.4,3512,21,2,1
103,8,80,1,13,3513,19,2,1
156,19,92,3,10.2,3514,19,2,2
238,36,81,1,6.8,3515,17,1,4
213,16,79,2,10.2,3516,22,1,1
161,28,95,1,8,3517,21,1,4
237,18,84,4,13.6,3518,18,1,1
267,20,78,3,12.1,3519,17,2,3
119,22,76,4,14.3,3520,17,1,3
188,29,82,3,12.7,3521,18,2,3
176,27,99,3,3.4,3522,19,2,2
213,11,95,2,5.9,3523,21,1,1
151,13,94,1,15.7,3524,22,1,1
143,24,90,3,8.1,3525,15,1,4
104,14,89,2,12.7,3526,19,2,1
230,14,81,2,12.9,3527,19,1,1
131,20,80,1,18,3528,22,2,2
166,12,74,2,5.1,3529,22,1,1
211,39,85,4,16.6,3530,17,1,3
189,35,92,5,10.1,3531,17,2,3
129,21,83,2,15.3,3532,21,1,1
201,34,98,3,5.7,3533,17,2,4
145,18,72,2,12,3534,18,1,1
150,25,88,1,10.9,3535,18,2,2
243,39,77,4,9.8,3536,16,2,2
222,26,88,5,7.9,3537,17,2,4
240,23,95,2,9.2,3538,18,1,1
130,0,80,2,10.7,3539,16,1,1
101,13,85,2,13.4,3540,21,1,1
212,30,78,2,17.6,3541,20,2,2
157,27,67,4,15.9,3542,17,1,2
209,27,92,1,5.9,3543,17,1,1
142,12,99,3,11.9,3544,15,2,1
133,0,72,3,13.8,3545,18,1,1
170,15,96,2,17.2,3546,16,1,1
202,19,86,4,18.5,3547,17,1,1
125,13,69,2,14.1,3548,18,2,1
123,21,70,3,6,3549,16,1,1
142,35,82,1,13.2,3550,15,2,5
148,19,79,2,8.2,3551,22,2,2
199,20,73,3,12.8,3552,16,2,2
197,19,70,1,6.5,3553,17,2,1
184,22,77,2,11.7,3554,19,2,1
151,10,85,2,16.5,3555,22,2,3
271,29,90,4,10.3,3556,21,2,2
229,28,83,2,0,3557,19,1,2
229,26,90,2,0.2,3558,15,2,2
156,22,93,3,7.7,3559,20,1,1
119,19,85,1,11.3,3560,17,2,2
118,0,80,1,9,3561,17,2,1
178,26,93,2,8.3,3562,22,2,1
268,21,81,2,9.2,3563,18,1,3
289,19,89,2,6.5,3564,22,1,2
126,6,79,3,9.4,3565,22,2,1
149,21,71,3,11.9,3566,19,2,1
288,27,87,4,14.9,3567,18,2,1
132,1,62,3,12.8,3568,17,1,1
182,25,100,4,5.8,3569,15,1,1
215,10,78,1,9.7,3570,22,1,1
125,17,96,3,9,3571,22,2,2
207,24,87,2,11.1,3572,20,1,3
227,32,93,2,14.8,3573,19,1,4
248,40,84,3,10.4,3574,21,2,5
121,3,83,1,15.8,3575,18,1,1
127,15,88,1,16,3576,15,1,1
122,13,87,3,4.4,3577,17,1,1
217,27,94,3,11.7,3578,22,1,2
229,26,84,3,13.2,3579,22,2,2
176,17,80,2,1.7,3580,16,2,2
125,12,66,3,6.3,3581,16,1,1
137,6,87,3,12.3,3582,19,2,1
105,23,90,2,8.5,3583,20,2,2
137,21,97,1,11.6,3584,20,1,1
317,40,96,3,12,3585,15,1,4
171,17,77,3,7.6,3586,18,1,1
116,9,65,3,12.3,3587,21,2,1
128,6,91,2,10.1,3588,15,2,1
213,26,70,2,4.3,3589,19,2,2
105,4,77,2,6.1,3590,17,2,1
111,31,78,2,13.5,3591,20,1,2
121,3,80,2,8.1,3592,15,2,1
147,20,83,1,16,3593,22,2,1
149,32,84,3,8,3594,19,1,1
184,26,62,4,9.1,3595,21,2,1
154,20,83,2,8.3,3596,22,1,1
214,14,66,2,11.1,3597,19,2,1
124,3,88,2,0,3598,18,1,1
150,25,78,2,14.9,3599,17,1,2
134,30,61,3,5.5,3600,15,1,4
158,14,76,2,15.4,3601,19,2,2
147,7,77,2,7.7,3602,17,1,1
118,0,92,1,7.6,3603,22,1,1
238,16,90,4,9,3604,18,2,2
175,19,88,3,12.5,3605,21,1,2
110,29,91,3,10,3606,22,1,2
167,25,83,2,8.7,3607,22,1,2
190,24,92,4,0.7,3608,19,2,2
328,29,100,2,12.8,3609,18,2,2
176,14,72,3,12.8,3610,17,2,3
136,29,96,1,8.9,3611,18,1,4
247,27,75,2,10.5,3612,15,2,2
221,4,96,4,10,3613,18,1,1
157,12,69,3,4.7,3614,21,2,1
234,17,94,2,20,3615,16,1,3
114,10,98,2,13.7,3616,16,1,1
141,22,80,2,19.3,3617,16,1,3
179,19,82,3,16,3618,16,1,1
163,18,89,4,0,3619,15,1,2
101,25,77,2,7.7,3620,22,1,3
201,16,100,1,4.8,3621,19,2,3
125,32,83,2,10.9,3622,16,1,3
177,14,81,2,6.1,3623,22,1,1
147,18,77,1,19.3,3624,20,1,1
252,24,80,3,3.8,3625,16,2,2
117,16,75,2,14.8,3626,21,2,2
186,25,82,3,12.6,3627,19,2,1
200,26,81,2,7.1,3628,16,1,2
169,12,78,3,8.4,3629,20,2,1
143,7,100,1,9.9,3630,19,1,1
144,40,73,2,17.3,3631,16,2,5
139,12,83,2,9.9,3632,20,2,1
102,20,85,4,5.9,3633,22,2,2
175,5,90,3,12.7,3634,19,2,1
245,23,88,4,2.5,3635,19,1,2
129,15,79,4,14.9,3636,17,2,1
220,28,91,5,9.5,3637,18,1,2
198,0,88,3,1.9,3638,19,1,1
165,20,81,4,13.6,3639,16,2,1
132,6,67,3,5.1,3640,15,1,1
245,28,84,4,0,3641,19,2,1
277,19,80,5,8,3642,16,2,1
110,7,74,2,13.4,3643,22,1,1
201,19,86,2,13.6,3644,19,1,2
126,6,85,2,3.8,3645,17,1,2
120,11,98,2,4,3646,15,2,3
151,7,78,3,2.8,3647,15,1,2
192,4,93,4,10,3648,16,1,1
160,28,86,2,4.8,3649,18,2,2
249,14,100,3,9.4,3650,21,1,1
231,23,93,3,13.9,3651,17,1,1
240,32,79,3,3.5,3652,18,1,3
232,19,72,1,1,3653,15,1,1
104,6,83,2,16,3654,21,2,1
111,16,75,3,16,3655,20,1,1
156,28,74,4,10,3656,15,1,2
175,9,72,1,5.1,3657,21,1,1
197,20,87,2,15.5,3658,20,1,2
176,4,99,3,8.8,3659,22,2,1
252,22,85,1,12.2,3660,22,1,2
183,21,90,2,6.3,3661,22,1,2
187,13,84,1,13.9,3662,18,2,1
132,12,69,4,6.5,3663,20,2,3
249,13,96,2,10,3664,20,1,1
115,15,70,4,15.4,3665,19,2,1
211,32,87,4,9.3,3666,22,1,3
138,7,79,2,20,3667,22,1,1
195,16,94,2,12.6,3668,18,1,1
146,22,73,2,8.6,3669,20,1,2
186,32,89,2,18.9,3670,18,1,2
212,9,79,3,20,3671,20,2,1
195,20,81,2,20,3672,19,2,1
135,19,50,3,3.6,3673,22,2,3
204,21,100,3,10.1,3674,19,1,1
240,3,94,3,12,3675,20,1,1
181,25,77,2,5.1,3676,19,1,1
206,36,76,3,11.7,3677,17,1,5
168,20,79,2,8.7,3678,15,1,3
215,14,94,3,9.4,3679,20,1,3
189,16,67,3,12.2,3680,15,2,1
122,31,80,2,9,3681,19,1,4
178,28,100,4,6,3682,20,1,2
124,21,70,2,11.5,3683,20,1,2
222,27,88,4,11.8,3684,22,1,3
180,14,100,3,11.7,3685,19,2,1
192,19,91,2,20,3686,22,1,1
118,14,82,2,9.1,3687,17,1,2
155,23,88,2,16.4,3688,17,2,2
122,29,77,2,7.3,3689,16,1,2
132,26,94,1,10.9,3690,18,1,3
117,2,77,1,10.1,3691,21,1,1
131,18,63,3,6.9,3692,15,2,1
116,21,77,3,15.3,3693,20,2,1
169,25,75,3,8.2,3694,15,1,1
133,10,79,2,9.1,3695,22,2,1
167,40,81,3,11,3696,22,2,4
187,9,96,3,14.6,3697,17,2,1
190,11,92,3,6.8,3698,18,2,1
160,21,86,2,6.5,3699,17,1,3
179,39,85,1,9.4,3700,21,2,5
198,14,76,2,15.2,3701,20,2,1
139,14,61,2,13.1,3702,21,1,2
234,34,89,3,9.6,3703,22,1,3
149,17,90,1,6.7,3704,22,1,1
116,12,80,4,18.7,3705,16,1,1
205,27,81,2,12.5,3706,22,2,2
119,17,85,2,12.6,3707,20,1,2
108,23,79,3,11.1,3708,16,1,3
160,30,99,1,16.8,3709,16,2,4
219,26,99,2,10.6,3710,20,1,1
196,24,95,2,11.3,3711,20,2,2
169,21,91,2,15.3,3712,17,1,3
146,22,70,2,10.9,3713,18,1,2
225,24,94,4,12.2,3714,20,1,3
153,18,87,3,7.7,3715,19,2,1
230,35,94,4,13.9,3716,15,2,4
194,35,90,3,9.3,3717,19,1,2
231,11,92,2,13.5,3718,22,1,1
239,25,100,1,12.4,3719,18,2,2
247,19,88,1,7.7,3720,21,1,1
226,21,96,3,8.2,3721,20,1,1
131,20,77,2,12.6,3722,17,2,1
295,36,99,3,10.1,3723,17,1,4
225,23,96,2,16.9,3724,20,1,1
198,4,89,5,2.6,3725,17,2,1
119,6,97,1,7.1,3726,16,2,1
185,29,77,3,6.5,3727,16,1,2
227,0,83,3,17.6,3728,16,2,1
362,40,98,4,11,3729,19,1,5
148,22,91,3,12,3730,22,1,4
199,34,88,4,19.6,3731,20,1,4
118,13,93,2,6,3732,20,2,1
230,6,82,4,1.9,3733,21,1,1
136,20,71,3,0,3734,15,2,2
125,27,84,2,15.9,3735,17,2,1
183,29,84,3,9.3,3736,17,2,3
203,16,91,2,2.9,3737,19,1,1
137,17,82,2,11.7,3738,21,1,1
189,16,82,2,12.7,3739,21,1,1
127,8,81,3,20,3740,20,1,2
107,23,80,2,4.9,3741,15,2,2
117,4,78,1,10.7,3742,15,2,2
249,18,87,2,12.9,3743,19,1,2
259,17,86,1,7.6,3744,17,1,3
198,8,94,2,8.9,3745,18,2,1
243,27,90,3,8.4,3746,21,1,3
152,28,100,2,11.3,3747,18,1,2
155,16,85,4,1.9,3748,15,2,1
238,11,83,3,10,3749,21,2,1
209,30,100,3,1.3,3750,22,2,3
182,36,89,1,7,3751,15,2,2
120,9,90,2,8.8,3752,17,1,1
243,21,94,2,9.8,3753,15,1,2
272,32,96,2,3.9,3754,22,2,3
103,28,85,1,10.2,3755,19,1,1
207,18,76,1,14.4,3756,18,2,3
134,4,85,1,15.4,3757,21,1,1
217,29,74,4,7.4,3758,18,2,4
248,33,87,3,13.8,3759,15,1,4
242,25,82,2,9.6,3760,19,2,2
205,17,90,3,4.2,3761,22,2,1
166,28,87,4,8.5,3762,20,1,2
111,19,85,2,14.4,3763,15,2,4
201,15,89,3,2.5,3764,15,1,2
128,16,76,1,7.7,3765,20,1,1
206,10,84,2,4.4,3766,22,2,1
213,29,95,3,20,3767,19,2,2
266,25,100,5,7.3,3768,19,2,2
255,22,78,4,4.8,3769,16,2,1
105,14,65,3,2,3770,21,2,2
223,24,80,3,16.9,3771,18,1,3
123,23,91,3,4.4,3772,15,1,1
239,30,100,4,0.9,3773,17,2,4
174,18,76,1,20,3774,15,1,3
123,22,84,1,8.1,3775,15,2,2
243,29,100,3,6.1,3776,17,2,5
242,21,92,1,10.9,3777,20,2,1
206,21,100,2,12.1,3778,18,1,2
133,15,91,2,7,3779,16,1,2
134,21,73,2,13.6,3780,19,2,1
141,14,80,2,11.5,3781,16,2,1
217,20,87,2,5.4,3782,15,1,2
191,39,86,3,0.8,3783,15,2,4
241,34,97,3,6.5,3784,21,2,3
152,11,87,2,9.5,3785,17,2,2
190,26,57,1,12.5,3786,20,1,3
196,22,73,4,14.9,3787,17,2,1
129,19,61,2,4.8,3788,15,2,1
162,20,85,1,10.9,3789,16,2,2
156,29,85,3,4.3,3790,21,2,2
106,17,83,1,12.4,3791,16,2,1
191,20,76,2,13.1,3792,18,1,2
191,30,92,3,7.7,3793,20,1,4
249,28,96,3,9.6,3794,22,2,3
181,21,73,5,16.1,3795,15,2,2
124,18,67,2,1.2,3796,20,2,1
127,15,81,3,13.7,3797,19,1,2
319,32,100,2,3.7,3798,19,2,2
210,17,100,2,5.3,3799,16,2,2
186,14,90,2,16.3,3800,17,1,1
160,9,76,1,15.3,3801,17,2,1
233,12,96,3,10.9,3802,16,1,2
157,10,79,3,14.6,3803,18,2,1
181,19,77,3,1.1,3804,15,1,1
244,26,68,3,10.3,3805,22,1,3
177,17,85,2,5.4,3806,19,2,2
218,2,81,4,6.9,3807,16,2,1
178,34,85,4,8.6,3808,20,2,2
173,29,62,3,9.8,3809,17,1,2
118,19,82,3,4.3,3810,15,2,2
184,38,62,3,14.1,3811,19,2,4
177,11,95,3,1.1,3812,18,1,2
209,40,91,2,16.2,3813,16,2,4
121,6,78,2,6.6,3814,15,1,2
240,27,94,3,16.5,3815,20,2,2
147,6,73,3,11.9,3816,19,1,1
153,18,84,2,9.7,3817,18,2,1
139,20,90,1,12.9,3818,17,2,2
193,20,56,2,10.7,3819,15,2,2
101,20,75,3,17.9,3820,20,1,1
173,20,84,1,15,3821,22,2,1
154,13,81,1,7.7,3822,16,1,1
159,13,97,3,10,3823,19,1,1
105,21,69,2,14.3,3824,21,2,1
239,19,82,3,2.5,3825,22,1,2
195,30,67,1,16,3826,21,1,1
132,27,96,2,12.3,3827,17,2,3
131,1,79,3,13,3828,20,2,1
107,24,76,1,7.6,3829,20,2,2
197,40,85,4,9.5,3830,22,1,4
186,23,91,2,10.4,3831,17,1,1
170,25,87,3,19.5,3832,19,1,2
153,27,100,2,5.8,3833,19,1,2
124,13,85,1,11.6,3834,19,1,2
161,20,79,2,9.5,3835,15,2,2
223,12,82,3,13.3,3836,16,1,1
121,16,77,2,15.2,3837,17,2,2
107,19,66,3,3,3838,21,1,1
284,33,92,5,17.9,3839,18,2,3
137,26,89,1,15.8,3840,19,1,3
136,9,76,1,2.8,3841,21,1,1
139,12,74,1,7.1,3842,16,1,1
178,37,99,2,11.6,3843,18,2,3
116,13,67,3,4.2,3844,15,2,1
151,19,63,3,7.9,3845,22,2,2
192,20,74,2,8.6,3846,17,1,1
248,18,74,3,8,3847,16,1,3
120,30,85,3,8.2,3848,21,2,2
168,14,80,4,7.5,3849,22,2,2
262,17,88,3,0,3850,16,1,1
156,14,94,1,11.2,3851,17,1,1
107,0,74,2,11.5,3852,17,1,1
248,20,96,4,15.5,3853,20,2,2
110,5,95,2,10.9,3854,21,2,1
124,21,77,3,1,3855,19,1,1
224,18,94,3,4.4,3856,21,1,2
135,24,80,1,13.2,3857,22,1,2
189,33,94,2,9.7,3858,17,1,2
239,32,73,3,15.9,3859,16,1,3
103,12,64,3,15.7,3860,19,1,1
111,16,77,1,9.9,3861,21,2,2
212,9,78,3,12.1,3862,17,1,1
186,19,80,3,15.2,3863,22,1,1
179,12,83,4,7.4,3864,18,1,1
192,27,92,3,10.2,3865,21,2,2
196,40,82,1,17.8,3866,18,2,4
238,29,80,4,19.9,3867,17,2,2
154,0,80,4,13.1,3868,20,1,1
161,15,76,3,18.2,3869,21,2,2
172,21,75,2,19.6,3870,16,1,2
176,21,69,1,4.2,3871,19,1,1
135,10,83,1,10.9,3872,20,1,1
143,19,77,4,11.7,3873,19,2,2
212,11,96,2,10.5,3874,19,2,1
127,7,68,2,16.3,3875,15,1,1
114,20,75,2,8.5,3876,22,2,3
214,14,100,2,10.2,3877,17,2,1
241,30,80,4,13.1,3878,20,1,1
172,7,82,2,13.1,3879,15,1,1
231,40,76,4,15.6,3880,20,2,4
190,14,73,3,11.9,3881,15,2,1
184,18,100,4,11.1,3882,18,1,1
153,21,85,4,12.4,3883,19,2,2
127,11,83,2,10.2,3884,15,1,1
198,23,70,2,10.1,3885,21,2,3
170,24,87,3,8.8,3886,16,2,2
166,28,95,2,5.3,3887,17,1,2
138,24,93,1,7.3,3888,22,2,2
249,24,95,4,4.3,3889,16,1,2
107,13,69,2,15,3890,22,2,2
190,40,88,1,12.4,3891,19,2,4
180,29,91,1,6.6,3892,18,1,3
126,7,64,1,7.1,3893,16,2,1
122,16,70,3,14,3894,16,1,1
163,16,92,2,7,3895,20,2,1
192,20,94,2,14.6,3896,21,2,2
115,4,66,3,8.2,3897,15,2,1
218,19,95,2,9.6,3898,16,1,1
107,30,81,3,17.8,3899,18,1,3
152,23,90,2,12.4,3900,22,1,3
199,0,80,3,0,3901,22,1,1
243,36,95,1,8.2,3902,16,2,4
216,33,95,2,0,3903,16,1,2
238,22,85,3,16.7,3904,22,1,3
111,21,81,1,6.8,3905,22,2,2
117,7,75,3,20,3906,19,1,2
105,10,96,4,10.7,3907,20,2,1
142,30,81,3,7.1,3908,18,2,3
233,22,79,4,5.1,3909,16,1,2
204,5,79,3,13.7,3910,19,1,2
107,13,81,2,5.4,3911,17,2,1
189,20,92,3,12.6,3912,16,1,3
230,35,75,5,10.2,3913,16,1,3
155,18,100,2,12.4,3914,19,1,1
191,17,88,2,15.6,3915,20,2,1
119,24,85,1,2.6,3916,22,2,1
108,15,79,2,10.5,3917,19,1,2
192,14,86,2,4.2,3918,21,2,2
145,28,81,4,5,3919,19,1,4
107,16,90,2,15.7,3920,22,1,1
150,18,83,3,4,3921,16,1,3
236,26,95,3,6.7,3922,15,2,1
174,10,80,1,15.3,3923,22,1,2
132,11,84,1,8.1,3924,22,1,2
243,25,81,2,14.5,3925,22,1,3
170,17,96,3,1.8,3926,15,2,2
222,35,79,3,5.3,3927,19,1,4
106,16,77,3,11.1,3928,15,1,1
202,30,83,1,3.2,3929,17,2,3
219,23,84,3,17.6,3930,22,1,2
143,27,89,1,14.2,3931,15,2,2
129,19,78,3,11.8,3932,15,1,1
109,14,93,3,0,3933,16,1,1
117,15,73,1,16.1,3934,20,1,3
190,12,87,4,18.5,3935,15,1,1
248,30,82,5,16.6,3936,19,2,2
186,20,89,3,5.2,3937,21,2,3
210,18,86,3,12.6,3938,16,1,4
161,29,82,2,10.9,3939,21,2,4
199,10,97,2,5.8,3940,15,2,1
153,14,77,2,11,3941,21,1,1
139,26,88,3,9.3,3942,22,1,4
181,23,77,1,7.2,3943,17,2,2
163,18,85,1,12.3,3944,16,2,1
255,29,78,3,10,3945,20,1,2
247,27,83,3,8,3946,16,1,3
147,4,82,2,5.8,3947,16,1,1
148,14,100,1,14.3,3948,15,2,2
244,40,90,3,20,3949,20,1,3
154,12,99,1,6.7,3950,19,1,1
235,22,90,3,4.6,3951,18,2,3
123,10,77,4,9.5,3952,20,1,1
106,13,95,3,9.3,3953,18,1,2
216,18,91,1,12.4,3954,18,2,1
170,24,78,1,7.5,3955,15,2,1
223,25,92,3,5.1,3956,17,1,3
261,34,87,2,8.8,3957,16,2,5
167,9,65,1,0,3958,16,2,2
156,15,92,3,18.2,3959,21,2,1
218,21,97,3,8.7,3960,20,1,3
138,21,99,3,16.4,3961,19,2,2
232,17,92,3,4.9,3962,21,2,2
170,28,82,2,18.1,3963,20,1,3
228,35,96,2,16.2,3964,16,2,5
212,14,95,3,12.8,3965,19,1,2
114,10,96,4,9.3,3966,20,1,1
133,11,81,2,13.5,3967,15,1,1
210,40,85,2,12.6,3968,18,2,3
115,11,74,1,11.5,3969,20,2,1
136,32,87,1,11.6,3970,21,2,3
143,6,68,2,2.7,3971,19,2,1
170,10,91,1,6.5,3972,19,1,1
176,14,90,3,11.6,3973,16,2,1
140,9,88,3,0,3974,15,2,1
187,18,86,1,7.3,3975,18,2,2
125,9,96,1,15.5,3976,15,1,1
238,17,97,3,8,3977,18,1,2
128,26,76,2,7.7,3978,17,2,4
201,33,80,3,13.2,3979,15,1,2
157,27,75,2,15.6,3980,17,2,2
156,23,88,4,9.7,3981,18,1,3
191,22,76,2,11.6,3982,19,2,1
172,15,94,2,2.4,3983,22,1,1
200,13,98,2,5.9,3984,22,1,1
117,18,72,3,13.9,3985,17,2,1
110,4,79,2,8.5,3986,21,1,1
176,11,85,3,3.5,3987,21,1,1
164,29,92,3,17.2,3988,18,2,3
267,40,100,1,14.2,3989,18,2,4
280,32,75,2,8.9,3990,21,2,2
154,28,80,1,10,3991,22,1,3
335,31,92,3,8.5,3992,17,1,1
152,6,70,2,11.8,3993,20,2,1
124,21,77,3,12.2,3994,15,2,1
185,26,89,4,7.9,3995,20,2,3
235,25,85,3,3.5,3996,22,2,2
120,13,66,2,13,3997,19,1,1
188,29,100,2,0,3998,22,2,3
138,8,85,2,0.4,3999,18,2,1
263,20,91,3,2.2,4000,15,1,4
216,14,77,4,6.4,4001,18,1,2
215,24,89,4,0,4002,18,1,3
183,10,83,1,11.4,4003,22,2,1
107,8,62,2,15,4004,21,1,2
188,14,75,4,12.5,4005,18,2,1
165,16,91,2,15.2,4006,15,1,1
173,6,100,4,9.4,4007,16,1,1
145,18,86,2,8.8,4008,19,1,2
112,26,91,2,9.6,4009,19,2,2
225,25,86,2,9.5,4010,16,1,2
213,37,86,2,8.9,4011,18,2,2
162,31,94,3,1.2,4012,16,2,3
198,29,100,3,6.6,4013,20,2,3
213,23,99,3,4.8,4014,17,2,2
293,30,82,2,7.7,4015,17,2,2
116,22,80,2,18.9,4016,15,1,2
184,17,88,4,19.2,4017,15,2,1
183,3,82,4,0,4018,17,2,1
233,29,92,3,12.1,4019,20,1,4
242,15,96,1,12.4,4020,20,2,2
199,13,95,3,8.5,4021,16,2,1
142,17,98,2,7.5,4022,22,1,1
226,23,84,4,6,4023,21,2,1
136,4,69,3,1.3,4024,22,2,1
255,28,93,2,1.4,4025,20,1,1
187,29,100,3,14,4026,22,1,3
178,10,80,4,5,4027,15,1,1
150,29,89,2,12.2,4028,21,1,1
169,5,91,1,10.7,4029,16,1,1
164,38,85,1,15.7,4030,15,1,3
135,13,82,2,19.1,4031,22,2,2
237,26,79,2,9.5,4032,19,2,1
141,0,61,3,15.2,4033,16,2,1
170,19,74,1,5.3,4034,17,2,2
151,20,79,4,11.7,4035,17,1,1
112,14,91,1,9.1,4036,20,2,1
157,13,82,5,3.2,4037,21,2,1
208,14,81,4,17.2,4038,15,2,1
154,28,75,2,13.9,4039,16,2,2
209,23,93,1,8.7,4040,18,1,1
114,29,93,2,9,4041,21,1,2
130,11,92,2,4.8,4042,22,2,1
155,14,89,1,5.8,4043,17,1,1
214,30,73,3,9.1,4044,17,1,2
227,9,84,2,7.9,4045,16,1,1
146,6,100,2,8.6,4046,16,1,1
170,29,95,2,17.5,4047,15,2,1
217,13,72,2,10.3,4048,22,2,1
187,4,85,5,8.6,4049,22,1,1
183,37,88,2,7.5,4050,20,1,2
125,3,74,3,15.2,4051,20,2,1
229,26,66,3,15.9,4052,18,1,3
210,23,87,3,10.8,4053,22,2,1
100,0,72,2,0.7,4054,21,1,1
184,18,77,3,14.1,4055,17,1,1
186,25,82,3,3.9,4056,16,2,2
167,22,83,3,2,4057,22,1,1
121,23,81,2,10.3,4058,17,1,1
100,10,71,2,14.3,4059,21,1,1
232,31,86,2,6.7,4060,22,1,2
135,10,65,2,9.4,4061,18,2,1
223,11,90,3,13.9,4062,20,1,1
154,6,56,3,13.6,4063,22,2,1
123,2,78,2,8.2,4064,20,1,1
153,27,92,2,5.4,4065,21,1,2
179,6,75,2,11.6,4066,19,2,1
200,24,93,2,10.1,4067,19,1,1
234,22,99,3,5.9,4068,18,1,1
136,15,51,2,11.3,4069,16,2,1
153,30,82,3,11.7,4070,19,1,1
127,12,54,3,14.4,4071,21,1,1
102,19,79,1,14.7,4072,21,2,1
241,25,88,3,0,4073,16,1,2
246,24,65,3,10.2,4074,15,2,2
231,40,100,5,2.4,4075,17,1,4
131,3,84,2,1.8,4076,21,1,1
100,25,72,3,11.7,4077,22,1,2
101,19,94,2,8.9,4078,15,1,2
170,15,67,1,9.5,4079,22,1,1
108,29,69,2,18.9,4080,21,2,2
